pitch,time,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,mfcc_41,mfcc_42,mfcc_43,mfcc_44,mfcc_45,mfcc_46,mfcc_47,mfcc_48,mfcc_49,mfcc_50,mfcc_51,mfcc_52,mfcc_53,mfcc_54,mfcc_55,mfcc_56,mfcc_57,mfcc_58,mfcc_59,mfcc_60,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12
1453.5792,1.8924263038548752,-255.61565,175.85538,0.239869,-25.879433,-46.108376,-19.62334,-10.177413,-8.541326,1.6431468,-11.838497,-3.156301,-9.124353,4.1002197,11.698863,-25.594334,-7.5104456,0.70086455,-17.992092,-1.8796713,-7.1057167,-15.4240885,-7.3854446,-6.7256103,-16.368742,-13.129063,4.4473276,-17.668398,-31.05204,-15.23151,-15.931244,-6.1445894,4.983065,27.208858,46.836716,32.148808,32.80317,18.514126,-11.642553,-11.036642,-9.601265,0.5146824,10.972443,4.0406866,-5.254309,-13.413536,-7.536441,-6.800496,-4.41164,6.353461,-9.326236,-20.805813,-11.22388,1.9112926,12.0681505,1.5025525,-10.571268,-9.885181,-6.1191435,2.3628385,8.614544,0.17498708,0.02029898,0.011253719,0.06227853,0.019589966,0.21057421,1.0,0.28306335,0.013080055,0.017405082,0.21532457,0.5789655
1435.4167,1.9040362811791383,-251.501,184.32558,-0.99440265,-32.460136,-45.950195,-23.86816,-11.359781,-8.875284,-1.9724431,-11.430275,-6.2056503,-10.060482,4.7043457,7.98404,-24.781948,-6.3475933,3.246748,-13.380961,-2.9510686,-8.897259,-18.110924,-10.336082,-5.845441,-16.095428,-13.208008,6.4790707,-13.48535,-25.928432,-12.087257,-18.312643,-14.726706,-4.770048,18.735535,41.22998,30.239143,37.248466,32.593338,-0.8032055,-10.010106,-12.497114,-7.2984524,3.619232,2.985756,0.9270363,-7.0488634,-12.395779,-10.586322,-1.0529835,7.2520247,-3.900381,-11.960465,-10.050215,-5.5236564,3.0375502,4.0517683,0.4234315,-5.2620387,-9.191288,-4.596354,3.4758818,0.12544104,0.012180571,0.01634252,0.031174468,0.01623666,0.43845314,1.0,0.13135806,0.0057484433,0.027830038,0.34009027,0.5957275
1417.9364,1.9156462585034013,-229.09245,197.49023,-11.106425,-41.15654,-48.02632,-26.942963,-16.43197,-11.579689,0.120506845,-10.571294,-6.242655,-8.22352,2.6682212,6.8970747,-23.051468,-9.305683,2.0429924,-10.802544,-2.692841,-8.108367,-16.08556,-9.282665,-6.133191,-15.304108,-8.512192,9.093458,-14.51622,-22.51456,-5.1979947,-15.945259,-20.197006,-16.795326,4.619665,27.847769,18.208336,33.050957,40.30456,12.319987,2.4013095,-6.345105,-9.726969,-1.9360594,-2.5015025,1.9382551,3.7828953,-4.0674653,-10.767511,-5.813362,1.0625017,-4.8762794,-6.7152987,-5.8381543,-7.375445,-4.623896,-3.231921,0.7693349,1.5360043,-5.3929567,-7.9942856,-2.5671082,0.04520247,0.012500826,0.025234986,0.017508214,0.09400792,0.90741104,1.0,0.084850654,0.011335899,0.10456261,0.6693164,0.46418285
1332.8313,1.9272562358276644,-216.99783,205.1186,-20.006498,-51.90197,-48.791626,-29.496887,-24.412098,-10.441187,5.4339037,-11.4678,-4.4456363,-3.134037,1.9049277,5.611273,-20.42531,-11.813946,-3.7027369,-12.188925,-4.1483297,-7.599596,-9.933844,-4.4132047,-5.990842,-17.797153,-9.496755,10.425238,-12.184219,-18.018826,-1.1831793,-13.380938,-18.821735,-19.17284,-3.4388394,13.899977,5.0509176,23.927288,38.20687,25.312084,21.67338,8.115583,-0.9069309,-1.1661825,-6.095581,-0.3345393,6.8958,3.572287,-7.783263,-9.135659,-4.8233805,-9.057304,-5.0862765,-0.30461887,-0.79560626,-2.7276504,-9.188656,-6.371422,-0.41658998,-1.3163594,-3.307044,-2.8125875,0.020679146,0.06544232,0.05432346,0.052601032,0.48905686,1.0,0.41057417,0.034515724,0.05436673,0.46512845,0.9183242,0.2469338
1511.1421,1.9388662131519274,-226.1347,203.34683,-19.611403,-52.09304,-41.78161,-35.271828,-28.310734,-3.2373743,4.3008933,-12.745741,-5.129716,-6.3915462,2.850912,5.686577,-17.829227,-9.034201,-6.7525473,-12.471765,-3.1578715,-6.6829143,-6.1399274,-2.4153063,-6.1643505,-20.790684,-14.988013,7.1755247,-13.491294,-17.898624,2.0120063,-9.415876,-16.822077,-19.064821,-10.217582,1.6305139,-1.284478,17.704254,28.779583,24.892815,26.514618,13.8671875,6.7615542,1.0083288,-8.686547,-5.1611423,0.3671649,1.3084762,-5.788081,-8.376055,-7.636463,-11.508053,-4.8122287,1.2163553,3.0350173,-0.6150893,-11.936129,-11.193462,-3.7978652,2.2668347,1.1984506,-4.2457876,0.026941879,0.09956789,0.059571993,0.1889245,0.82599175,0.4015118,0.05275598,0.030045671,0.24803653,1.0,0.41928327,0.06482984
1297.3004,1.9504761904761905,-240.97885,197.99532,-14.862736,-47.26287,-31.484585,-33.77245,-27.5139,1.5474141,2.1295984,-11.435188,-0.67512465,-5.0035515,5.024858,5.6289773,-18.780699,-8.091676,-5.583035,-9.153215,0.39281464,-6.8095026,-7.225019,-3.014753,-5.943655,-18.72094,-15.579052,7.4379296,-9.731735,-19.230085,1.853453,-5.8243833,-16.93275,-16.398867,-8.085873,-0.382082,-0.39569044,15.985189,26.54441,29.818657,33.507572,20.076622,10.145624,0.24622196,-9.701369,-7.848312,-5.257027,0.22037077,-1.4312873,-6.7206335,-7.122385,-9.661569,-7.1535897,-2.5970807,3.335284,1.0182188,-11.750864,-11.026667,-2.1998374,5.38614,4.1414433,-4.1211367,0.015782993,0.042746205,0.012571869,0.13599165,0.5528706,0.18432197,0.023391442,0.018269796,0.21911006,1.0,0.30014473,0.019040324
1317.9514,1.9620861678004535,-232.43057,204.08896,-17.513887,-50.2303,-28.953287,-28.084435,-24.039974,3.081304,6.0061665,-8.552282,-2.4588363,-5.10175,6.8663144,4.4214845,-19.226238,-7.3435287,-6.511397,-8.701707,4.366993,-2.0790381,-7.762439,-6.5563374,-5.017724,-15.1971655,-10.815366,14.577339,-3.342692,-18.59599,-3.4143999,-7.1523256,-14.700353,-17.63116,-5.1674147,7.562669,5.9781456,22.88602,32.85105,32.022633,32.052174,14.94117,1.4013801,-5.7143183,-6.7112894,-2.1011715,-1.1353519,4.45624,-1.8686436,-11.918924,-8.377556,-4.6644964,-2.4342628,-2.0864947,1.6266739,-1.4303973,-13.001118,-9.573753,-0.6915091,3.3724508,-0.9989729,-8.7186365,0.017699635,0.057803053,0.029495357,0.08168739,0.7354499,0.61231756,0.05420297,0.016498465,0.12699777,1.0,0.7756493,0.09646308
1396.3628,1.9736961451247166,-218.70906,203.47443,-20.77936,-45.40265,-37.45862,-28.116646,-22.834797,-3.3245103,5.44478,-8.547511,0.13534802,-4.437685,6.421656,8.157433,-21.236668,-8.319998,-5.01625,-10.188248,6.546932,0.31572223,-8.936483,-8.196299,-4.960967,-13.501322,-6.5005608,18.915073,-6.748891,-22.531384,-5.060099,-10.369513,-11.511544,-12.99759,0.33532625,19.653671,15.738205,31.956186,37.631474,22.362642,17.536354,2.7178602,-6.121881,-3.8136606,0.5068735,4.9462423,3.5269632,2.9074264,-7.79471,-13.190758,-4.6466417,0.018635988,2.6028824,-2.6265287,-3.394949,-1.524882,-8.938427,-6.4189806,-0.5509406,-1.4681333,-6.595377,-6.5241747,0.027839161,0.024122119,0.025762405,0.017351383,0.24389148,0.84529674,0.40678018,0.03844131,0.022020366,0.2547495,1.0,0.41830543
1426.6493,1.9853061224489796,-217.4191,198.81474,-23.616451,-44.483337,-38.7877,-24.486277,-22.091686,-7.4550447,4.0478907,-8.739194,-0.1935134,-3.0081892,9.233181,7.466797,-25.218975,-6.0994444,-2.5965855,-11.809605,4.9453945,-4.9946604,-13.921923,-9.332484,-3.1168952,-13.039501,-8.121185,16.896904,-8.9909525,-23.410028,-8.678463,-14.271835,-8.414389,-3.789132,12.069094,34.065235,28.197308,36.910656,31.72091,5.39107,-2.6278014,-10.329131,-7.4798245,0.25312138,3.8299098,1.1825057,-5.421012,-3.5323627,-7.336295,-4.7889986,1.3792887,-1.6510504,-2.811224,-7.273,-3.9338279,5.4947553,0.015344888,-5.6937675,-5.7410765,-5.354545,-5.911175,-2.0881822,0.07352463,0.00791757,0.009655149,0.017759632,0.052705735,0.64041674,1.0,0.15523088,0.005959931,0.049376722,0.5507267,0.53046083
1465.0532,1.9969160997732427,-218.50198,197.22571,-18.484823,-43.66529,-42.772285,-22.233967,-22.144112,-12.161835,2.113386,-6.051559,-4.105262,-7.3152018,14.102018,9.328411,-30.169453,-6.073324,-7.799069,-18.333197,4.1599903,-8.725157,-13.021018,-8.767964,-5.7086034,-18.686405,-13.080303,13.3365345,-11.152943,-22.793789,-12.083878,-14.717405,-2.6398425,3.8644843,19.36346,40.6701,28.263145,29.651619,19.722448,-4.5251217,-8.092521,-11.796232,0.062785864,6.1657076,1.8135498,-10.208721,-14.271911,-4.039297,-3.4520092,2.8626819,4.2893615,-3.487084,-8.341273,-10.793797,0.010607719,12.365725,-1.5853577,-12.491261,-6.630928,-0.5152528,-2.3337069,-4.308742,0.15598695,0.018132662,0.00930581,0.051596943,0.035622437,0.20311767,1.0,0.46877453,0.020240646,0.012837551,0.11065998,0.2943985
1503.8353,2.0085260770975055,-215.12975,187.1325,-16.566702,-35.46548,-51.556877,-22.527813,-16.857628,-15.805937,-7.0163317,-9.269634,-3.4856944,-11.261929,9.3523655,13.823963,-29.778713,-4.313897,-8.998278,-25.707626,-0.25565112,-12.571045,-10.867599,-8.363532,-2.5043123,-18.47776,-19.78003,6.3577347,-17.041159,-22.239805,-8.588644,-5.290891,9.43611,14.020722,25.333017,46.43508,20.11449,12.341576,7.6470637,-12.12109,-2.648644,-1.9120317,8.451987,7.3727474,-2.3948731,-19.254982,-16.204634,0.44284543,3.2270703,9.051809,-2.0449038,-10.19493,-8.5071125,-6.7644424,2.5215073,11.0710125,-9.005194,-15.712002,-0.48202395,7.4297905,0.28276896,-12.593923,0.2976551,0.04835866,0.009039737,0.08379812,0.07677979,0.051130272,0.6743287,1.0,0.08718647,0.009812959,0.037075203,0.24470094
1526.081,2.020136054421769,-210.7743,184.23901,-20.326504,-35.6689,-53.788315,-21.62696,-9.629416,-13.776728,-13.833878,-11.964851,-1.7328486,-13.816744,2.5916448,9.966831,-30.769386,-4.700182,-8.686083,-21.502766,0.18751955,-12.4475155,-10.277344,-11.204259,-3.3336294,-18.55658,-18.628382,7.0539513,-21.948935,-25.769438,-6.972993,1.7073381,15.456583,20.417818,33.912827,47.085163,12.487473,1.4167559,-2.1974146,-20.038227,-3.7449942,0.6128956,6.7525945,3.188556,-1.8452681,-19.55378,-12.375336,6.961431,5.090257,4.340065,-12.561354,-15.204913,-3.9804955,0.9007002,1.6289297,6.1200714,-10.585111,-11.7331505,1.5403833,4.2940416,-3.0504794,-12.419482,0.3059502,0.0671936,0.0063007576,0.03845848,0.07553795,0.013333471,0.36130533,1.0,0.15409741,0.004966937,0.013370613,0.13233447
1547.4988,2.0317460317460316,-196.7828,186.20953,-24.374214,-32.77942,-55.386368,-21.440195,-10.339304,-13.446881,-13.951501,-11.186907,3.2674937,-12.242249,3.933805,8.284158,-31.795229,-0.8935714,-5.776963,-17.768492,2.3502815,-11.547838,-10.377253,-8.9958105,-1.6106604,-19.627502,-19.560585,4.232994,-24.062151,-23.589233,-3.212769,3.7507434,20.96104,27.73362,35.15042,44.14213,4.91651,-7.944777,-4.8996487,-17.521421,3.3435185,4.2119246,3.4447448,-2.71987,-5.9863076,-17.290064,-8.46504,11.670035,5.4727283,-1.4065006,-15.572576,-13.00243,2.4493358,3.7847188,-0.52499926,4.798599,-10.603621,-9.66934,4.19598,5.790388,-6.263882,-12.283537,0.36222163,0.11968781,0.009906346,0.015467527,0.072956756,0.015835674,0.20079619,1.0,0.29673305,0.0077195284,0.007258904,0.09934241
1302.5615,2.043356009070295,-163.97957,163.69116,-37.91942,-13.013688,-49.688946,-23.694,-18.322607,-8.192734,-9.081781,-8.591239,-6.0571585,-6.3789225,7.195074,1.2046627,-23.729645,-4.1278305,-3.056615,-9.369293,-3.2392735,-2.9275193,-3.2402005,-13.635292,-7.697924,-9.345866,-22.571045,-6.3190994,-19.213333,-18.318441,-4.1253724,4.1288767,25.314747,36.446693,37.828026,34.361954,5.484763,-13.22365,-11.308401,-12.217773,4.5038486,7.0551767,7.1330166,-8.4374275,-15.169937,-15.636181,-3.2950873,8.220058,3.1214843,-8.202375,-22.537823,-14.171772,0.7599349,12.531689,-4.8430367,-9.863607,-13.576672,-7.202449,4.163409,1.0591013,-7.2890644,-11.981467,0.36131868,0.18214513,0.012868838,0.014045736,0.116576366,0.0309036,0.0974669,1.0,0.51151794,0.013133539,0.0048377607,0.06469701
1309.2545,2.0549659863945577,-132.4685,138.21474,-45.491684,-8.575123,-39.109013,-25.66222,-23.858833,-2.6338534,-4.5768633,-12.046762,-11.71632,-3.2088392,6.002347,-0.0022859275,-16.369059,-9.525671,-8.28874,-8.976694,-3.4498713,7.5572586,-0.8596076,-16.40979,-8.52473,-7.4195957,-21.317556,-13.673616,-11.585679,-18.42173,-7.0900803,11.149014,32.814278,44.99385,38.13658,25.590767,5.283701,-15.273373,-13.074254,-11.200783,-1.8712099,11.778241,4.1680317,-7.8247223,-15.216732,-13.159725,-0.25841403,6.7476883,2.3644454,-8.870189,-19.410223,-12.733568,-3.3019283,13.138142,-2.9256005,-16.881498,-17.989956,-5.5113735,4.0576735,-2.0974169,-8.860789,-9.368559,0.26677975,0.18408096,0.015001299,0.014682711,0.15299012,0.050921217,0.07934083,1.0,0.64367706,0.019085528,0.0045967023,0.037921954
1315.4548,2.066575963718821,-117.94111,128.32051,-40.924377,-5.8724723,-31.871483,-28.121983,-32.841267,-7.759433,-0.057168126,-11.919605,-13.728222,0.15366149,10.165125,1.1435612,-10.792095,-14.4636,-17.610325,-7.300538,-7.079539,7.3045754,3.7755036,-21.975393,-8.91473,-10.718158,-21.93903,-9.886237,-6.6527543,-13.305465,-9.524537,16.725683,29.778538,45.149956,35.490585,20.957565,4.447285,-20.094975,-9.67817,-8.208955,2.220776,12.209154,4.0559516,-10.3551,-16.509153,-13.588781,1.7380868,6.387599,3.8041823,-7.559787,-16.3255,-10.1772375,-1.8307664,12.098902,0.72081864,-15.108334,-17.094412,-1.424051,3.4473848,-6.5294085,-11.677396,-8.947119,0.18898958,0.17242181,0.017960023,0.0112499185,0.14724617,0.06929,0.06601278,1.0,0.78076,0.027320968,0.0037180912,0.02099366
1318.5239,2.078185941043084,-117.47927,128.71378,-39.505608,-4.3808966,-29.030144,-26.3553,-30.119944,-9.6771965,0.17564917,-10.905894,-13.524574,2.1230724,11.912731,0.6885412,-9.049423,-15.870977,-16.609453,-0.47919923,-6.9499354,6.325698,8.29134,-22.698946,-5.2875767,-10.85779,-21.158813,-7.195432,-6.4844146,-8.444621,-9.58752,22.154995,31.46614,45.982185,37.299114,22.03089,7.039375,-22.6171,-8.681681,-3.651506,7.7928534,12.179406,7.2418303,-8.313414,-16.844364,-8.38854,8.097051,7.7401114,0.66370803,-6.610296,-12.91831,-7.8083763,0.89448655,14.138759,3.725527,-13.656779,-18.252577,1.4184103,4.655266,-7.9718547,-11.800606,-4.0661793,0.18486698,0.17850852,0.0199299,0.009195374,0.1359004,0.07502401,0.058877423,1.0,0.8767631,0.033498455,0.0027474328,0.019769825
1315.9034,2.089795918367347,-119.31566,121.08525,-42.875854,-5.976001,-28.290462,-25.739113,-27.931381,-7.4691153,-0.5947952,-11.88385,-13.662996,1.1463737,11.213303,-2.8690455,-10.127503,-14.832456,-13.752856,-1.2828227,-8.233046,7.1242166,6.4206715,-23.069887,-5.7821264,-8.497967,-23.016579,-12.248314,-11.70101,-10.9055805,-8.778181,23.57051,36.705284,53.48887,42.17167,24.565968,6.785202,-21.04179,-9.235998,-2.7633955,7.7981234,11.408048,9.146434,-9.743885,-16.50346,-6.383168,10.9334755,8.335094,-0.0650161,-4.755447,-10.829265,-7.735992,1.8641793,14.7603035,5.115118,-13.401142,-17.243128,2.9317222,8.842809,-1.5739269,-7.177647,-5.59085,0.22130607,0.18364856,0.018702917,0.010842275,0.14342599,0.06930904,0.057859108,1.0,0.8786126,0.03291048,0.0028137388,0.027311869
1315.2522,2.10140589569161,-117.17252,123.00203,-40.999474,-4.345487,-25.90131,-23.200468,-29.453074,-7.8871193,0.56727505,-10.383162,-10.010683,1.2735777,12.861418,1.3811529,-6.7592425,-11.228893,-15.689401,-5.750706,-10.847515,6.3156896,7.136361,-24.164066,-8.563945,-6.1001687,-24.63993,-13.701997,-13.148832,-9.505456,-8.755801,22.11603,34.610268,51.757774,40.32273,20.849035,3.304127,-23.88792,-11.882448,-4.0024586,7.319655,8.586771,7.3180094,-14.016154,-18.857344,-9.862007,5.858068,5.4807773,-3.124389,-8.667372,-8.762768,-6.795306,1.6575674,11.712121,1.7913127,-14.3786955,-16.420135,0.72683716,6.3772078,-3.699738,-6.4694033,-6.484649,0.23474611,0.19911733,0.020778257,0.010687125,0.1317662,0.06119908,0.059796084,1.0,0.88310117,0.033880726,0.0026012622,0.028169163
1324.509,2.1130158730158732,-117.48967,130.02893,-43.91397,0.1507175,-28.783512,-23.012974,-28.435623,-6.2840967,-1.6014429,-13.458729,-9.253901,2.2791402,10.540036,2.2885747,-8.864759,-12.338995,-14.05566,-6.0183325,-9.390024,6.5054245,5.569096,-21.91484,-8.639961,-6.9045773,-22.414341,-12.640076,-8.022882,-7.947179,-4.4361205,22.30606,34.053986,50.94641,36.86734,20.091084,-1.4635141,-25.345062,-10.898982,-6.1451325,4.054759,7.6655827,1.5823922,-15.297459,-13.910095,-9.319298,6.7477055,3.8311028,-6.4579,-8.845687,-11.313776,-4.6617546,5.5993147,12.450283,-4.035653,-15.664327,-14.095377,-3.8823934,4.0218897,-4.333971,-4.145088,-3.849947,0.23730083,0.2684845,0.03497195,0.008448821,0.11241487,0.07656328,0.042285714,0.8774315,1.0,0.051320177,0.0021552134,0.023453448
1337.4185,2.124625850340136,-122.353165,134.43286,-45.88846,-3.3412445,-32.437866,-27.561087,-25.63323,-4.092785,-4.600675,-13.491211,-6.7155175,2.582257,9.782413,4.289563,-15.99503,-13.909622,-5.7893558,-6.332472,-6.131317,7.4969864,3.4209456,-14.609253,-9.17968,-8.249814,-19.156908,-12.871183,-5.47637,-3.223884,9.919155,27.054491,40.48488,52.009903,32.637962,18.614567,-4.4730134,-19.747705,-6.045231,3.5536656,6.1137686,8.5481415,-4.3283644,-16.134176,-9.575159,-0.21939182,11.978999,7.656622,-8.280224,-10.877691,-11.812109,-0.8814883,8.597553,9.98026,-9.453403,-13.129146,-10.384215,-2.2511504,0.36094928,-5.1118383,-2.633452,1.3642876,0.23217352,0.36581194,0.06308601,0.006004454,0.07732865,0.09534669,0.02513648,0.6013415,1.0,0.08560955,0.001871481,0.0190383
1348.7241,2.136235827664399,-150.99124,150.96097,-39.856792,-9.464562,-35.407047,-26.674877,-20.359089,-5.1553288,-4.451866,-12.614515,-7.0983696,2.4677935,11.987768,7.9101887,-22.051092,-14.190962,-4.2067037,-7.8910465,-2.7454586,-1.4101584,0.46886897,-12.598656,-16.39838,-11.892867,-16.892365,-8.078732,-10.61831,-4.9311748,15.015568,33.602554,44.23188,46.475155,29.033371,19.11545,-7.293134,-15.659895,-4.5348706,5.714781,10.488103,3.6793606,-8.61645,-15.362843,-13.089783,3.059229,11.896172,6.8762894,-8.4049225,-13.527632,-4.7036166,6.273943,8.453632,1.9792598,-11.800026,-9.606361,-6.2065725,0.3742912,-1.1965351,-2.3295147,-1.7177281,5.4434786,0.26925966,0.6024767,0.14908783,0.007830685,0.09201756,0.17722328,0.017846247,0.33170065,1.0,0.1599159,0.0028930507,0.020331003
1354.3024,2.147845804988662,-199.22694,169.52702,-27.60371,-20.858707,-41.283466,-19.33797,-15.707176,-13.0089,0.2595995,-18.022327,-15.454399,-4.867461,10.3603525,9.377782,-27.459503,-7.9770694,-7.923807,-12.970512,4.6395283,-6.6458097,-1.1517946,-10.080135,-18.426338,-20.218552,-24.407297,1.5838859,-15.0357065,-5.1302824,15.797897,34.302574,49.336826,37.934265,23.517227,21.927351,-15.277071,-23.942936,-0.5786607,1.5933566,17.803768,2.4926443,-11.868715,-11.8769245,-11.881042,-0.6289916,6.3585243,6.5632277,-13.5390215,-21.680878,-4.491051,9.552497,8.287445,-3.5064783,-14.668062,-9.510057,-4.0425496,-1.6118674,-0.064222336,-2.5207992,-1.5694717,10.117473,0.23710059,0.741855,0.24630338,0.012289571,0.09569572,0.21485397,0.017938817,0.18134819,1.0,0.24512339,0.0040714014,0.018226352
1360.4736,2.159455782312925,-219.61453,172.0763,-20.005316,-25.865013,-38.34813,-15.663126,-21.18061,-16.974443,3.1543074,-15.080732,-14.041375,-7.584222,14.269051,9.022724,-37.194466,-7.028362,-3.5883536,-18.371872,8.36565,-2.6648288,-8.102676,-8.079891,-14.25256,-27.097872,-25.718815,3.4216843,-20.026299,-6.6859217,17.807877,31.869698,55.43518,36.188602,21.475475,20.411263,-23.97313,-23.6129,6.066368,-0.19830263,16.263515,6.568432,-16.27081,-14.444491,-10.419628,-0.5864918,6.9482393,8.252409,-12.844021,-23.62619,-7.444129,6.7573495,8.347818,-3.8195868,-12.528349,-9.899801,-4.918841,-2.4396,0.1586813,-3.9216855,-1.8751371,17.763712,0.13754742,0.51221085,0.19156769,0.009164561,0.030302214,0.09935446,0.012734493,0.25623277,1.0,0.20700869,0.003114286,0.01091442
1354.0355,2.1710657596371883,-223.44017,177.61668,-17.490555,-25.579002,-42.362488,-12.202984,-20.06919,-20.62622,3.1734428,-14.648462,-11.919956,-8.224875,14.221828,10.1361885,-33.06033,-7.954694,-3.0733986,-16.822914,7.2066545,-4.1890903,-7.949605,-5.7523994,-16.858875,-28.44903,-23.070274,2.1693923,-15.498667,-8.9138565,16.795258,31.21594,54.751877,34.548943,19.460648,18.007013,-22.924839,-21.005604,3.6030693,-4.095525,10.2545595,9.692205,-15.004374,-15.94052,-13.676645,-2.6882095,9.396075,8.299927,-13.29335,-22.602476,-4.512722,6.051927,11.334271,1.1622376,-11.664744,-11.31686,-7.801714,-2.252404,0.2692597,-6.2898736,-5.596587,10.41485,0.1925919,0.5183899,0.14771919,0.0062632086,0.052226767,0.12491042,0.013251242,0.329423,1.0,0.1549213,0.002493839,0.01331876
1345.1577,2.182675736961451,-226.96983,177.8268,-18.08644,-30.181068,-45.87372,-11.679008,-19.043976,-22.806423,2.9444165,-14.7019205,-7.4110703,-2.941519,15.124528,13.646126,-31.428963,-10.464409,-3.446143,-17.444134,4.284048,-4.8393545,-7.5836973,-6.455135,-16.395601,-25.439808,-22.03955,2.7942467,-14.351633,-16.01003,11.883965,30.567564,53.995335,37.16922,26.357029,25.030046,-17.692978,-15.986146,1.0450906,-8.249594,10.348799,11.317854,-13.280571,-17.169868,-14.114855,-3.3740804,11.091189,16.373734,-7.096327,-20.572668,-2.9633641,5.6304016,8.887669,3.4167736,-8.435777,-10.942373,-7.786424,-0.46142936,2.7501843,-3.4521012,-8.349927,1.973835,0.35632458,0.6595231,0.124297604,0.0060317013,0.11740247,0.20097905,0.018208364,0.42898825,1.0,0.11339393,0.003164608,0.025811015
1332.8065,2.1942857142857144,-225.37364,183.55896,-24.21555,-34.266365,-36.781906,-16.11972,-24.687984,-21.174664,-0.7275684,-16.515896,-6.703866,-1.9106226,13.97661,11.211049,-28.338387,-8.07429,-2.3241487,-14.433431,6.4156013,1.5381796,-7.1690235,-8.856414,-10.800333,-21.778755,-20.91418,3.734375,-14.24021,-22.64214,0.3711772,18.49428,46.013237,41.90667,39.353653,33.318092,-11.119642,-11.942371,-3.8326247,-10.126112,15.56179,15.662018,-4.2646017,-10.417116,-14.218458,-6.8073206,7.381422,17.573828,0.12557095,-19.427435,-9.485744,-1.171966,3.6961474,2.1456885,-6.94264,-8.125117,-9.826908,-3.919835,7.420599,0.9015,-9.700126,-2.1969278,0.5592678,0.6295852,0.071093336,0.010115068,0.22034433,0.21135978,0.04905186,0.82460815,1.0,0.057292055,0.005535096,0.054650314
1314.3373,2.2058956916099772,-220.33151,183.40854,-34.26973,-38.86365,-34.166225,-17.127092,-26.076283,-18.474737,1.024185,-20.327288,-9.926716,-0.91259485,11.57711,7.521879,-25.410923,-6.3070884,-4.236189,-15.009813,4.965571,2.2899241,-4.946668,-5.7020574,-4.7798433,-18.095245,-21.12568,1.1489336,-17.118164,-24.023804,-1.8505081,11.831099,40.492653,44.945564,48.396564,43.87462,-0.5536771,-5.6276402,-7.228506,-17.305399,11.467655,16.380573,1.7462392,-2.9872713,-9.459227,-9.116658,1.658721,16.921072,5.2540107,-12.000144,-7.322603,-8.215208,0.27709234,6.201512,-4.3079844,-5.30493,-12.9000435,-9.491384,11.418106,5.0486073,-10.491609,-7.6555343,0.4056305,0.24351418,0.016066216,0.011481509,0.1271017,0.05965388,0.110838786,1.0,0.59155923,0.017483462,0.0051559033,0.07060972
1291.8081,2.2175056689342405,-213.84279,188.34413,-28.356022,-35.093864,-36.693996,-15.944462,-27.311195,-16.732327,6.7518034,-22.162148,-7.3739753,4.8048663,10.455112,6.353836,-23.163494,-4.0730534,-7.041835,-14.973179,9.826273,-0.0648724,-7.2204413,-3.488118,-6.1074057,-16.81784,-14.387583,1.0173349,-23.545353,-23.688303,-2.6141014,2.351188,32.950947,39.362545,43.77926,45.399403,5.3271947,-0.8249809,-7.139075,-21.859957,1.80789,11.310237,7.758251,1.872297,-9.041765,-13.525471,-7.6174183,12.097253,7.195529,-4.0262,-3.1939473,-16.304256,-7.118804,6.687824,-1.1419839,-3.086156,-13.105931,-13.753792,6.5731225,8.091667,-4.9316473,-9.033328,0.31982532,0.12704635,0.008391469,0.011764934,0.0502989,0.013779396,0.21877827,1.0,0.31643957,0.008555372,0.006160668,0.09911075
1515.7784,2.2291156462585033,-204.21277,193.7692,-30.289774,-38.385292,-35.501858,-13.440081,-34.314526,-17.440977,7.905346,-26.556938,-2.5248914,7.781353,7.9599037,7.208708,-21.372189,-3.575857,-8.642398,-13.646762,8.553438,-7.461051,-11.074222,-4.2928886,-6.89875,-16.419281,-10.461797,4.384943,-23.97004,-22.979736,-4.617163,-4.976216,20.11517,22.609041,34.78723,48.04454,13.355513,4.762583,-2.814584,-18.929695,-6.488566,2.2682643,10.751482,7.325663,-8.060701,-13.953123,-12.514244,-0.14277351,4.16685,5.272809,1.088598,-16.264217,-10.219025,1.0676348,-0.31455076,1.4464259,-8.144107,-11.624731,4.4946938,9.4439335,-2.1770427,-9.454092,0.27736112,0.057428874,0.0070407153,0.020511454,0.023723697,0.021772878,0.5312178,1.0,0.12250792,0.004926285,0.015657268,0.19356443
